order_number,product_key,customer_key,price,quantity,sales_amount,order_date,shipment_date,due_date
SO74828,326,6709,25,1,25,19-01-2014,26-01-2014,31-01-2014
SO74828,268,6709,5,1,5,19-01-2014,26-01-2014,31-01-2014
SO74828,262,6709,64,1,64,19-01-2014,26-01-2014,31-01-2014
SO74829,276,4075,22,1,22,19-01-2014,26-01-2014,31-01-2014
SO74829,263,4075,64,1,64,19-01-2014,26-01-2014,31-01-2014
SO74830,267,4114,70,1,70,19-01-2014,26-01-2014,31-01-2014
SO74830,20,4114,50,1,50,19-01-2014,26-01-2014,31-01-2014
SO74830,21,4114,50,1,50,19-01-2014,26-01-2014,31-01-2014
SO74830,22,4114,50,1,50,19-01-2014,26-01-2014,31-01-2014
SO74831,327,6720,30,1,30,19-01-2014,26-01-2014,31-01-2014
SO74831,272,6720,9,1,9,19-01-2014,26-01-2014,31-01-2014
SO74832,320,12632,4,1,4,19-01-2014,26-01-2014,31-01-2014
SO74832,11,12632,35,1,35,19-01-2014,26-01-2014,31-01-2014
SO74832,12,12632,35,1,35,19-01-2014,26-01-2014,31-01-2014
SO74832,13,12632,35,1,35,19-01-2014,26-01-2014,31-01-2014
SO74832,14,12632,9,1,9,19-01-2014,26-01-2014,31-01-2014
SO74832,15,12632,9,1,9,19-01-2014,26-01-2014,31-01-2014
SO74832,16,12632,9,1,9,19-01-2014,26-01-2014,31-01-2014
SO74833,320,8492,4,1,4,19-01-2014,26-01-2014,31-01-2014
SO74833,271,8492,2,1,2,19-01-2014,26-01-2014,31-01-2014
SO74834,320,9900,4,1,4,19-01-2014,26-01-2014,31-01-2014
SO74834,271,9900,2,1,2,19-01-2014,26-01-2014,31-01-2014
SO74835,332,15416,29,1,29,19-01-2014,26-01-2014,31-01-2014
SO74835,321,15416,5,1,5,19-01-2014,26-01-2014,31-01-2014
SO74835,11,15416,35,1,35,19-01-2014,26-01-2014,31-01-2014
SO74835,12,15416,35,1,35,19-01-2014,26-01-2014,31-01-2014
SO74835,13,15416,35,1,35,19-01-2014,26-01-2014,31-01-2014
SO74836,329,14679,21,1,21,19-01-2014,26-01-2014,31-01-2014
SO74836,320,14679,4,1,4,19-01-2014,26-01-2014,31-01-2014
SO74836,3,14679,35,1,35,19-01-2014,26-01-2014,31-01-2014
SO74836,4,14679,35,1,35,19-01-2014,26-01-2014,31-01-2014
SO74836,5,14679,35,1,35,19-01-2014,26-01-2014,31-01-2014
SO74837,321,17896,5,1,5,19-01-2014,26-01-2014,31-01-2014
SO74837,270,17896,9,1,9,19-01-2014,26-01-2014,31-01-2014
SO74838,276,1530,22,1,22,19-01-2014,26-01-2014,31-01-2014
SO74838,262,1530,64,1,64,19-01-2014,26-01-2014,31-01-2014
SO74839,276,2212,22,1,22,19-01-2014,26-01-2014,31-01-2014
SO74839,272,2212,9,1,9,19-01-2014,26-01-2014,31-01-2014
SO74840,276,5849,22,1,22,19-01-2014,26-01-2014,31-01-2014
SO74840,272,5849,9,1,9,19-01-2014,26-01-2014,31-01-2014
SO74841,276,6451,22,1,22,19-01-2014,26-01-2014,31-01-2014
SO74841,275,6451,8,1,8,19-01-2014,26-01-2014,31-01-2014
SO74842,269,2605,10,1,10,19-01-2014,26-01-2014,31-01-2014
SO74842,11,2605,35,1,35,19-01-2014,26-01-2014,31-01-2014
SO74842,12,2605,35,1,35,19-01-2014,26-01-2014,31-01-2014
SO74842,13,2605,35,1,35,19-01-2014,26-01-2014,31-01-2014
SO74843,320,138,4,1,4,20-01-2014,27-01-2014,01-02-2014
SO74843,271,138,2,1,2,20-01-2014,27-01-2014,01-02-2014
SO74844,326,2618,25,1,25,20-01-2014,27-01-2014,01-02-2014
SO74845,319,2141,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74845,326,2141,25,1,25,20-01-2014,27-01-2014,01-02-2014
SO74845,269,2141,10,1,10,20-01-2014,27-01-2014,01-02-2014
SO74845,268,2141,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74845,271,2141,2,1,2,20-01-2014,27-01-2014,01-02-2014
SO74845,277,2141,159,1,159,20-01-2014,27-01-2014,01-02-2014
SO74846,267,15375,70,1,70,20-01-2014,27-01-2014,01-02-2014
SO74846,282,15375,54,1,54,20-01-2014,27-01-2014,01-02-2014
SO74847,23,2963,50,1,50,20-01-2014,27-01-2014,01-02-2014
SO74847,24,2963,50,1,50,20-01-2014,27-01-2014,01-02-2014
SO74847,25,2963,50,1,50,20-01-2014,27-01-2014,01-02-2014
SO74848,20,3058,50,1,50,20-01-2014,27-01-2014,01-02-2014
SO74848,21,3058,50,1,50,20-01-2014,27-01-2014,01-02-2014
SO74848,22,3058,50,1,50,20-01-2014,27-01-2014,01-02-2014
SO74849,321,5031,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74849,332,5031,29,1,29,20-01-2014,27-01-2014,01-02-2014
SO74849,271,5031,2,1,2,20-01-2014,27-01-2014,01-02-2014
SO74850,332,8105,29,1,29,20-01-2014,27-01-2014,01-02-2014
SO74850,321,8105,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74850,3,8105,35,1,35,20-01-2014,27-01-2014,01-02-2014
SO74850,4,8105,35,1,35,20-01-2014,27-01-2014,01-02-2014
SO74850,5,8105,35,1,35,20-01-2014,27-01-2014,01-02-2014
SO74851,271,1035,2,1,2,20-01-2014,27-01-2014,01-02-2014
SO74852,277,6382,159,1,159,20-01-2014,27-01-2014,01-02-2014
SO74853,331,3087,33,1,33,20-01-2014,27-01-2014,01-02-2014
SO74853,320,3087,4,1,4,20-01-2014,27-01-2014,01-02-2014
SO74853,271,3087,2,1,2,20-01-2014,27-01-2014,01-02-2014
SO74854,255,1009,24,1,24,20-01-2014,27-01-2014,01-02-2014
SO74854,256,1009,24,1,24,20-01-2014,27-01-2014,01-02-2014
SO74855,271,201,2,1,2,20-01-2014,27-01-2014,01-02-2014
SO74856,321,508,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74856,271,508,2,1,2,20-01-2014,27-01-2014,01-02-2014
SO74857,321,16539,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74857,332,16539,29,1,29,20-01-2014,27-01-2014,01-02-2014
SO74857,26,16539,50,1,50,20-01-2014,27-01-2014,01-02-2014
SO74857,27,16539,50,1,50,20-01-2014,27-01-2014,01-02-2014
SO74857,28,16539,50,1,50,20-01-2014,27-01-2014,01-02-2014
SO74858,326,15009,25,1,25,20-01-2014,27-01-2014,01-02-2014
SO74858,253,15009,24,1,24,20-01-2014,27-01-2014,01-02-2014
SO74858,254,15009,24,1,24,20-01-2014,27-01-2014,01-02-2014
SO74859,327,4848,30,1,30,20-01-2014,27-01-2014,01-02-2014
SO74859,319,4848,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74860,269,10618,10,1,10,20-01-2014,27-01-2014,01-02-2014
SO74860,268,10618,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74861,269,4512,10,1,10,20-01-2014,27-01-2014,01-02-2014
SO74861,268,4512,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74862,269,3097,10,1,10,20-01-2014,27-01-2014,01-02-2014
SO74862,268,3097,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74862,6,3097,35,1,35,20-01-2014,27-01-2014,01-02-2014
SO74862,7,3097,35,1,35,20-01-2014,27-01-2014,01-02-2014
SO74862,8,3097,35,1,35,20-01-2014,27-01-2014,01-02-2014
SO74862,273,3097,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74863,269,9467,10,1,10,20-01-2014,27-01-2014,01-02-2014
SO74863,268,9467,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74864,265,7814,70,1,70,20-01-2014,27-01-2014,01-02-2014
SO74864,17,7814,50,1,50,20-01-2014,27-01-2014,01-02-2014
SO74864,18,7814,50,1,50,20-01-2014,27-01-2014,01-02-2014
SO74864,19,7814,50,1,50,20-01-2014,27-01-2014,01-02-2014
SO74864,14,7814,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74864,15,7814,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74864,16,7814,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74865,268,7074,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74865,14,7074,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74865,15,7074,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74865,16,7074,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74866,268,5769,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74867,319,4337,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74867,271,4337,2,1,2,20-01-2014,27-01-2014,01-02-2014
SO74868,326,8044,25,1,25,20-01-2014,27-01-2014,01-02-2014
SO74869,327,8378,30,1,30,20-01-2014,27-01-2014,01-02-2014
SO74869,319,8378,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74869,276,8378,22,1,22,20-01-2014,27-01-2014,01-02-2014
SO74869,268,8378,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74869,269,8378,10,1,10,20-01-2014,27-01-2014,01-02-2014
SO74869,11,8378,35,1,35,20-01-2014,27-01-2014,01-02-2014
SO74869,12,8378,35,1,35,20-01-2014,27-01-2014,01-02-2014
SO74869,13,8378,35,1,35,20-01-2014,27-01-2014,01-02-2014
SO74869,14,8378,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74869,15,8378,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74869,16,8378,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74870,268,13715,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74870,282,13715,54,1,54,20-01-2014,27-01-2014,01-02-2014
SO74870,14,13715,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74870,15,13715,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74870,16,13715,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74871,320,14297,4,1,4,20-01-2014,27-01-2014,01-02-2014
SO74871,329,14297,21,1,21,20-01-2014,27-01-2014,01-02-2014
SO74872,332,17436,29,1,29,20-01-2014,27-01-2014,01-02-2014
SO74872,321,17436,5,1,5,20-01-2014,27-01-2014,01-02-2014
SO74872,14,17436,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74872,15,17436,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74872,16,17436,9,1,9,20-01-2014,27-01-2014,01-02-2014
SO74873,327,6254,30,1,30,21-01-2014,28-01-2014,02-02-2014
SO74874,319,5636,5,1,5,21-01-2014,28-01-2014,02-02-2014
SO74874,327,5636,30,1,30,21-01-2014,28-01-2014,02-02-2014
SO74874,278,5636,55,1,55,21-01-2014,28-01-2014,02-02-2014
SO74874,275,5636,8,1,8,21-01-2014,28-01-2014,02-02-2014
SO74874,257,5636,24,1,24,21-01-2014,28-01-2014,02-02-2014
SO74874,258,5636,24,1,24,21-01-2014,28-01-2014,02-02-2014
SO74875,276,5731,22,1,22,21-01-2014,28-01-2014,02-02-2014
SO74875,17,5731,50,1,50,21-01-2014,28-01-2014,02-02-2014
SO74875,18,5731,50,1,50,21-01-2014,28-01-2014,02-02-2014
SO74875,19,5731,50,1,50,21-01-2014,28-01-2014,02-02-2014
SO74876,319,14138,5,1,5,21-01-2014,28-01-2014,02-02-2014
SO74876,271,14138,2,1,2,21-01-2014,28-01-2014,02-02-2014
SO74877,268,8753,5,1,5,21-01-2014,28-01-2014,02-02-2014
SO74877,280,8753,54,1,54,21-01-2014,28-01-2014,02-02-2014
SO74878,280,6240,54,1,54,21-01-2014,28-01-2014,02-02-2014
SO74879,277,1691,159,1,159,21-01-2014,28-01-2014,02-02-2014
SO74880,320,189,4,1,4,21-01-2014,28-01-2014,02-02-2014
SO74880,271,189,2,1,2,21-01-2014,28-01-2014,02-02-2014
SO74881,321,17874,5,1,5,21-01-2014,28-01-2014,02-02-2014
SO74881,6,17874,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74881,7,17874,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74881,8,17874,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74882,330,17988,25,1,25,21-01-2014,28-01-2014,02-02-2014
SO74882,320,17988,4,1,4,21-01-2014,28-01-2014,02-02-2014
SO74882,271,17988,2,1,2,21-01-2014,28-01-2014,02-02-2014
SO74883,330,18220,25,1,25,21-01-2014,28-01-2014,02-02-2014
SO74883,271,18220,2,1,2,21-01-2014,28-01-2014,02-02-2014
SO74884,321,17278,5,1,5,21-01-2014,28-01-2014,02-02-2014
SO74885,321,17263,5,1,5,21-01-2014,28-01-2014,02-02-2014
SO74885,271,17263,2,1,2,21-01-2014,28-01-2014,02-02-2014
SO74886,329,16742,21,1,21,21-01-2014,28-01-2014,02-02-2014
SO74886,271,16742,2,1,2,21-01-2014,28-01-2014,02-02-2014
SO74887,321,712,5,1,5,21-01-2014,28-01-2014,02-02-2014
SO74888,326,14933,25,1,25,21-01-2014,28-01-2014,02-02-2014
SO74888,255,14933,24,1,24,21-01-2014,28-01-2014,02-02-2014
SO74888,256,14933,24,1,24,21-01-2014,28-01-2014,02-02-2014
SO74889,326,14005,25,1,25,21-01-2014,28-01-2014,02-02-2014
SO74890,331,14188,33,1,33,21-01-2014,28-01-2014,02-02-2014
SO74890,320,14188,4,1,4,21-01-2014,28-01-2014,02-02-2014
SO74890,6,14188,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74890,7,14188,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74890,8,14188,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74891,327,12038,30,1,30,21-01-2014,28-01-2014,02-02-2014
SO74891,271,12038,2,1,2,21-01-2014,28-01-2014,02-02-2014
SO74892,269,4827,10,1,10,21-01-2014,28-01-2014,02-02-2014
SO74892,14,4827,9,1,9,21-01-2014,28-01-2014,02-02-2014
SO74892,15,4827,9,1,9,21-01-2014,28-01-2014,02-02-2014
SO74892,16,4827,9,1,9,21-01-2014,28-01-2014,02-02-2014
SO74892,268,4827,5,1,5,21-01-2014,28-01-2014,02-02-2014
SO74893,265,9738,70,1,70,21-01-2014,28-01-2014,02-02-2014
SO74893,17,9738,50,1,50,21-01-2014,28-01-2014,02-02-2014
SO74893,18,9738,50,1,50,21-01-2014,28-01-2014,02-02-2014
SO74893,19,9738,50,1,50,21-01-2014,28-01-2014,02-02-2014
SO74893,14,9738,9,1,9,21-01-2014,28-01-2014,02-02-2014
SO74893,15,9738,9,1,9,21-01-2014,28-01-2014,02-02-2014
SO74893,16,9738,9,1,9,21-01-2014,28-01-2014,02-02-2014
SO74894,266,4378,70,1,70,21-01-2014,28-01-2014,02-02-2014
SO74895,265,17026,70,1,70,21-01-2014,28-01-2014,02-02-2014
SO74896,265,7871,70,1,70,21-01-2014,28-01-2014,02-02-2014
SO74897,268,7506,5,1,5,21-01-2014,28-01-2014,02-02-2014
SO74897,14,7506,9,1,9,21-01-2014,28-01-2014,02-02-2014
SO74897,15,7506,9,1,9,21-01-2014,28-01-2014,02-02-2014
SO74897,16,7506,9,1,9,21-01-2014,28-01-2014,02-02-2014
SO74898,266,7798,70,1,70,21-01-2014,28-01-2014,02-02-2014
SO74898,14,7798,9,1,9,21-01-2014,28-01-2014,02-02-2014
SO74898,15,7798,9,1,9,21-01-2014,28-01-2014,02-02-2014
SO74898,16,7798,9,1,9,21-01-2014,28-01-2014,02-02-2014
SO74899,319,5724,5,1,5,21-01-2014,28-01-2014,02-02-2014
SO74899,271,5724,2,1,2,21-01-2014,28-01-2014,02-02-2014
SO74900,331,4695,33,1,33,21-01-2014,28-01-2014,02-02-2014
SO74900,320,4695,4,1,4,21-01-2014,28-01-2014,02-02-2014
SO74900,263,4695,64,1,64,21-01-2014,28-01-2014,02-02-2014
SO74901,327,10084,30,1,30,21-01-2014,28-01-2014,02-02-2014
SO74901,272,10084,9,1,9,21-01-2014,28-01-2014,02-02-2014
SO74902,327,7619,30,1,30,21-01-2014,28-01-2014,02-02-2014
SO74902,271,7619,2,1,2,21-01-2014,28-01-2014,02-02-2014
SO74903,320,12611,4,1,4,21-01-2014,28-01-2014,02-02-2014
SO74903,11,12611,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74903,12,12611,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74903,13,12611,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74904,268,11803,5,1,5,21-01-2014,28-01-2014,02-02-2014
SO74905,329,18472,21,1,21,21-01-2014,28-01-2014,02-02-2014
SO74905,271,18472,2,1,2,21-01-2014,28-01-2014,02-02-2014
SO74906,332,1872,29,1,29,21-01-2014,28-01-2014,02-02-2014
SO74906,321,1872,5,1,5,21-01-2014,28-01-2014,02-02-2014
SO74907,321,16329,5,1,5,21-01-2014,28-01-2014,02-02-2014
SO74907,332,16329,29,1,29,21-01-2014,28-01-2014,02-02-2014
SO74907,11,16329,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74907,12,16329,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74907,13,16329,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74908,328,14,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74908,319,14,5,1,5,21-01-2014,28-01-2014,02-02-2014
SO74908,11,14,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74908,12,14,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74908,13,14,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74909,328,502,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74909,319,502,5,1,5,21-01-2014,28-01-2014,02-02-2014
SO74909,6,502,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74909,7,502,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74909,8,502,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74909,264,502,64,1,64,21-01-2014,28-01-2014,02-02-2014
SO74910,328,1777,35,1,35,21-01-2014,28-01-2014,02-02-2014
SO74910,271,1777,2,1,2,21-01-2014,28-01-2014,02-02-2014
SO74911,276,5332,22,1,22,21-01-2014,28-01-2014,02-02-2014
SO74911,275,5332,8,1,8,21-01-2014,28-01-2014,02-02-2014
SO74912,276,5668,22,1,22,21-01-2014,28-01-2014,02-02-2014
SO74912,271,5668,2,1,2,21-01-2014,28-01-2014,02-02-2014
SO74913,275,502,8,1,8,22-01-2014,29-01-2014,03-02-2014
SO74914,320,5493,4,1,4,22-01-2014,29-01-2014,03-02-2014
SO74914,330,5493,25,1,25,22-01-2014,29-01-2014,03-02-2014
SO74914,279,5493,54,1,54,22-01-2014,29-01-2014,03-02-2014
SO74914,14,5493,9,1,9,22-01-2014,29-01-2014,03-02-2014
SO74914,15,5493,9,1,9,22-01-2014,29-01-2014,03-02-2014
SO74914,16,5493,9,1,9,22-01-2014,29-01-2014,03-02-2014
SO74915,328,10992,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74915,319,10992,5,1,5,22-01-2014,29-01-2014,03-02-2014
SO74915,276,10992,22,1,22,22-01-2014,29-01-2014,03-02-2014
SO74915,11,10992,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74915,12,10992,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74915,13,10992,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74915,253,10992,24,1,24,22-01-2014,29-01-2014,03-02-2014
SO74915,254,10992,24,1,24,22-01-2014,29-01-2014,03-02-2014
SO74916,268,13364,5,1,5,22-01-2014,29-01-2014,03-02-2014
SO74916,14,13364,9,1,9,22-01-2014,29-01-2014,03-02-2014
SO74916,15,13364,9,1,9,22-01-2014,29-01-2014,03-02-2014
SO74916,16,13364,9,1,9,22-01-2014,29-01-2014,03-02-2014
SO74917,279,17783,54,1,54,22-01-2014,29-01-2014,03-02-2014
SO74918,14,1094,9,1,9,22-01-2014,29-01-2014,03-02-2014
SO74918,15,1094,9,1,9,22-01-2014,29-01-2014,03-02-2014
SO74918,16,1094,9,1,9,22-01-2014,29-01-2014,03-02-2014
SO74919,11,263,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74919,12,263,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74919,13,263,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74920,330,507,25,1,25,22-01-2014,29-01-2014,03-02-2014
SO74920,320,507,4,1,4,22-01-2014,29-01-2014,03-02-2014
SO74920,6,507,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74920,7,507,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74920,8,507,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74920,272,507,9,1,9,22-01-2014,29-01-2014,03-02-2014
SO74921,320,18025,4,1,4,22-01-2014,29-01-2014,03-02-2014
SO74921,330,18025,25,1,25,22-01-2014,29-01-2014,03-02-2014
SO74921,271,18025,2,1,2,22-01-2014,29-01-2014,03-02-2014
SO74922,326,331,25,1,25,22-01-2014,29-01-2014,03-02-2014
SO74923,332,277,29,1,29,22-01-2014,29-01-2014,03-02-2014
SO74923,321,277,5,1,5,22-01-2014,29-01-2014,03-02-2014
SO74923,3,277,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74923,4,277,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74923,5,277,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74924,331,14376,33,1,33,22-01-2014,29-01-2014,03-02-2014
SO74925,332,3342,29,1,29,22-01-2014,29-01-2014,03-02-2014
SO74925,321,3342,5,1,5,22-01-2014,29-01-2014,03-02-2014
SO74925,3,3342,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74925,4,3342,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74925,5,3342,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74926,327,12703,30,1,30,22-01-2014,29-01-2014,03-02-2014
SO74926,263,12703,64,1,64,22-01-2014,29-01-2014,03-02-2014
SO74927,319,12292,5,1,5,22-01-2014,29-01-2014,03-02-2014
SO74927,327,12292,30,1,30,22-01-2014,29-01-2014,03-02-2014
SO74927,275,12292,8,1,8,22-01-2014,29-01-2014,03-02-2014
SO74928,327,11264,30,1,30,22-01-2014,29-01-2014,03-02-2014
SO74928,319,11264,5,1,5,22-01-2014,29-01-2014,03-02-2014
SO74929,269,3505,10,1,10,22-01-2014,29-01-2014,03-02-2014
SO74929,268,3505,5,1,5,22-01-2014,29-01-2014,03-02-2014
SO74929,3,3505,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74929,4,3505,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74929,5,3505,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74930,265,7940,70,1,70,22-01-2014,29-01-2014,03-02-2014
SO74931,268,6590,5,1,5,22-01-2014,29-01-2014,03-02-2014
SO74931,278,6590,55,1,55,22-01-2014,29-01-2014,03-02-2014
SO74932,268,5923,5,1,5,22-01-2014,29-01-2014,03-02-2014
SO74932,3,5923,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74932,4,5923,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74932,5,5923,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74932,14,5923,9,1,9,22-01-2014,29-01-2014,03-02-2014
SO74932,15,5923,9,1,9,22-01-2014,29-01-2014,03-02-2014
SO74932,16,5923,9,1,9,22-01-2014,29-01-2014,03-02-2014
SO74932,20,5923,50,1,50,22-01-2014,29-01-2014,03-02-2014
SO74932,21,5923,50,1,50,22-01-2014,29-01-2014,03-02-2014
SO74932,22,5923,50,1,50,22-01-2014,29-01-2014,03-02-2014
SO74933,327,10532,30,1,30,22-01-2014,29-01-2014,03-02-2014
SO74933,319,10532,5,1,5,22-01-2014,29-01-2014,03-02-2014
SO74933,276,10532,22,1,22,22-01-2014,29-01-2014,03-02-2014
SO74934,332,12932,29,1,29,22-01-2014,29-01-2014,03-02-2014
SO74934,321,12932,5,1,5,22-01-2014,29-01-2014,03-02-2014
SO74934,3,12932,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74934,4,12932,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74934,5,12932,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74935,328,210,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74936,276,5722,22,1,22,22-01-2014,29-01-2014,03-02-2014
SO74936,6,5722,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74936,7,5722,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74936,8,5722,35,1,35,22-01-2014,29-01-2014,03-02-2014
SO74936,17,5722,50,1,50,22-01-2014,29-01-2014,03-02-2014
SO74936,18,5722,50,1,50,22-01-2014,29-01-2014,03-02-2014
SO74936,19,5722,50,1,50,22-01-2014,29-01-2014,03-02-2014
SO74937,276,8087,22,1,22,23-01-2014,30-01-2014,04-02-2014
SO74937,280,8087,54,1,54,23-01-2014,30-01-2014,04-02-2014
SO74938,319,14233,5,1,5,23-01-2014,30-01-2014,04-02-2014
SO74938,275,14233,8,1,8,23-01-2014,30-01-2014,04-02-2014
SO74939,320,2006,4,1,4,23-01-2014,30-01-2014,04-02-2014
SO74939,277,2006,159,1,159,23-01-2014,30-01-2014,04-02-2014
SO74940,281,3558,54,1,54,23-01-2014,30-01-2014,04-02-2014
SO74941,20,132,50,1,50,23-01-2014,30-01-2014,04-02-2014
SO74941,21,132,50,1,50,23-01-2014,30-01-2014,04-02-2014
SO74941,22,132,50,1,50,23-01-2014,30-01-2014,04-02-2014
SO74942,330,16217,25,1,25,23-01-2014,30-01-2014,04-02-2014
SO74942,320,16217,4,1,4,23-01-2014,30-01-2014,04-02-2014
SO74942,14,16217,9,1,9,23-01-2014,30-01-2014,04-02-2014
SO74942,15,16217,9,1,9,23-01-2014,30-01-2014,04-02-2014
SO74942,16,16217,9,1,9,23-01-2014,30-01-2014,04-02-2014
SO74943,332,16384,29,1,29,23-01-2014,30-01-2014,04-02-2014
SO74943,321,16384,5,1,5,23-01-2014,30-01-2014,04-02-2014
SO74943,11,16384,35,1,35,23-01-2014,30-01-2014,04-02-2014
SO74943,12,16384,35,1,35,23-01-2014,30-01-2014,04-02-2014
SO74943,13,16384,35,1,35,23-01-2014,30-01-2014,04-02-2014
SO74944,320,17635,4,1,4,23-01-2014,30-01-2014,04-02-2014
SO74944,330,17635,25,1,25,23-01-2014,30-01-2014,04-02-2014
SO74944,3,17635,35,1,35,23-01-2014,30-01-2014,04-02-2014
SO74944,4,17635,35,1,35,23-01-2014,30-01-2014,04-02-2014
SO74944,5,17635,35,1,35,23-01-2014,30-01-2014,04-02-2014
SO74944,280,17635,54,1,54,23-01-2014,30-01-2014,04-02-2014
SO74944,14,17635,9,1,9,23-01-2014,30-01-2014,04-02-2014
SO74944,15,17635,9,1,9,23-01-2014,30-01-2014,04-02-2014
SO74944,16,17635,9,1,9,23-01-2014,30-01-2014,04-02-2014
SO74945,321,16435,5,1,5,23-01-2014,30-01-2014,04-02-2014
SO74945,332,16435,29,1,29,23-01-2014,30-01-2014,04-02-2014
SO74945,271,16435,2,1,2,23-01-2014,30-01-2014,04-02-2014
SO74946,332,16481,29,1,29,23-01-2014,30-01-2014,04-02-2014
SO74946,321,16481,5,1,5,23-01-2014,30-01-2014,04-02-2014
SO74946,11,16481,35,1,35,23-01-2014,30-01-2014,04-02-2014
SO74946,12,16481,35,1,35,23-01-2014,30-01-2014,04-02-2014
SO74946,13,16481,35,1,35,23-01-2014,30-01-2014,04-02-2014
SO74946,26,16481,50,1,50,23-01-2014,30-01-2014,04-02-2014
SO74946,27,16481,50,1,50,23-01-2014,30-01-2014,04-02-2014
SO74946,28,16481,50,1,50,23-01-2014,30-01-2014,04-02-2014
SO74947,320,13687,4,1,4,23-01-2014,30-01-2014,04-02-2014
